date,open,high,low,close,volume
2020-01-02 00:00:00-05:00,71.40977771923563,72.46077614730521,71.15667416341765,72.4005126953125,135480400
2020-01-03 00:00:00-05:00,71.62912999102163,72.45594269937853,71.47244650368873,71.69662475585938,146322800
2020-01-06 00:00:00-05:00,70.81920068576198,72.30649856939735,70.5685026643333,72.26792907714844,118387200
2020-01-07 00:00:00-05:00,72.27756311117845,72.5330795245145,71.70867973246871,71.92803955078125,108872000
2020-01-08 00:00:00-05:00,71.63153674763797,73.38640783949229,71.63153674763797,73.08509063720703,132079200
2020-01-09 00:00:00-05:00,74.06138234642438,74.83034471463299,73.81069163960515,74.63750457763672,170108400
2020-01-10 00:00:00-05:00,74.87131787710281,75.37030104945943,74.30483992947904,74.80622863769531,140644800
2020-01-13 00:00:00-05:00,75.12201067519445,76.43093105955663,75.00388930942306,76.40441131591797,121532000
2020-01-14 00:00:00-05:00,76.34175230410106,76.5514679630278,75.24977872842311,75.37271118164062,161954400
2020-01-15 00:00:00-05:00,75.17262239843001,76.05246721987251,74.61819429330173,75.0496826171875,121923600
2020-01-16 00:00:00-05:00,75.59208495900991,76.10071246852102,75.23050414086309,75.98982238769531,108829200
2020-01-17 00:00:00-05:00,76.23808752279956,76.83349074089385,75.93195182564011,76.83108520507812,137816400
2020-01-21 00:00:00-05:00,76.45987702591754,76.90100236781842,76.1730223343127,76.3104248046875,110843200
2020-01-22 00:00:00-05:00,76.79489239970943,77.13477903439708,76.48875681754969,76.58277130126953,101832400
2020-01-23 00:00:00-05:00,76.63581926484824,77.03114362991317,76.08862248837322,76.95159912109375,104472000
2020-01-24 00:00:00-05:00,77.19748815287878,77.93993070377184,76.53940855639385,76.72984313964844,146537600
2020-01-27 00:00:00-05:00,74.74115326828117,75.15335327614349,73.49249613883003,74.47358703613281,161940000
2020-01-28 00:00:00-05:00,75.35345035430926,76.751560026989,75.25461737288055,76.58041381835938,162234000
2020-01-29 00:00:00-05:00,78.2098998673926,79.02948122719883,77.46986301615,78.18338012695312,216229200
2020-01-30 00:00:00-05:00,77.26739289963146,78.12313101118072,76.8359045055242,78.07009887695312,126743200
2020-01-31 00:00:00-05:00,77.3614124669731,77.78325671620777,74.31449554353281,74.60858154296875,199588400
2020-02-03 00:00:00-05:00,73.35268032975995,75.56796570063159,72.85129158100523,74.40367889404297,173788400
2020-02-04 00:00:00-05:00,76.00667569866678,77.05044280806926,75.60170706629567,76.8600082397461,136616400
2020-02-05 00:00:00-05:00,77.98572352193352,78.28463523931488,76.88411323556181,77.48674774169922,118826800
2020-02-06 00:00:00-05:00,77.75672634398214,78.39551744527337,77.19989265225486,78.39310455322266,105425600
2020-02-07 00:00:00-05:00,77.89294126547146,78.14181565091206,76.83703724788526,77.3275375366211,117684000
2020-02-10 00:00:00-05:00,75.91401971596468,77.6948013305664,75.83428641741939,77.6948013305664,109348800
2020-02-11 00:00:00-05:00,78.19014369789785,78.26262851927434,77.00858949259958,77.2260513305664,94323200
2020-02-12 00:00:00-05:00,77.67547099896561,79.0648197921596,77.67547099896561,79.05998992919922,113730400
2020-02-13 00:00:00-05:00,78.33272065286425,78.82322105727773,78.12975573109031,78.49702453613281,94747600
2020-02-14 00:00:00-05:00,78.46558778851511,78.76520890109116,78.00891869878639,78.5163345336914,80113600
2020-02-18 00:00:00-05:00,76.19913727689102,77.25987847546425,76.01791785904396,77.07865905761719,152531200
2020-02-19 00:00:00-05:00,77.32028463710277,78.42451672179727,77.32028463710277,78.1949691772461,93984000
2020-02-20 00:00:00-05:00,77.95576899229526,78.44385067885128,76.88777921917897,77.39277648925781,100566000
2020-02-21 00:00:00-05:00,76.98684158821678,77.42902110600791,75.02484049800245,75.64098358154297,129554000
2020-02-24 00:00:00-05:00,71.82572767869755,73.49777501677713,69.8854717188165,72.04801940917969,222195200
2020-02-25 00:00:00-05:00,72.71731344350151,73.0990790994302,69.13641603822464,69.60758209228516,230673600
2020-02-26 00:00:00-05:00,69.23307309062069,71.97552869907848,69.22582460812832,70.71182250976562,198054800
2020-02-27 00:00:00-05:00,67.92103635676665,69.10500169424336,65.95419815371966,66.08950805664062,320605600
2020-02-28 00:00:00-05:00,62.160678974985316,67.27106508637516,61.94562839291094,66.05084991455078,426510000
2020-03-02 00:00:00-05:00,68.20616489725688,72.83571844288954,67.10435128397388,72.20024108886719,341397200
2020-03-03 00:00:00-05:00,73.37454464911569,73.45427795635602,69.05668336601278,69.90721130371094,319475600
2020-03-04 00:00:00-05:00,71.62758575768213,73.30930003617219,70.82780458094045,73.14982604980469,219178400
2020-03-05 00:00:00-05:00,71.40529059680607,72.37904277817594,70.41221158595323,70.77706909179688,187572800
2020-03-06 00:00:00-05:00,68.13850549074616,70.26964775134793,67.95245619771107,69.8371353149414,226176800
2020-03-09 00:00:00-04:00,63.72882264119381,67.19373670107173,63.54760324031838,64.31356048583984,286744800
2020-03-10 00:00:00-04:00,66.96420578722295,69.21132371848606,65.0867678159455,68.9455337524414,285290000
2020-03-11 00:00:00-04:00,67.0246098194062,67.95003374263217,65.68841155580724,66.55101776123047,255598800
2020-03-12 00:00:00-04:00,61.841735279374994,65.23899494473845,59.92322498627828,59.978797912597656,418474000
2020-03-13 00:00:00-04:00,64.00428573904365,67.63592258199654,61.11926832671573,67.16474914550781,370732000
2020-03-16 00:00:00-04:00,58.46138297821733,62.60043194062402,57.99021323308223,58.524208068847656,322423600
2020-03-17 00:00:00-04:00,59.80483021639644,62.245249799692694,57.60361793460999,61.097530364990234,324056000
2020-03-18 00:00:00-04:00,57.93464652653443,60.406478598445545,57.29433564123959,59.601863861083984,300233600
2020-03-19 00:00:00-04:00,59.77583883377371,61.09269941838276,58.62086718026377,59.14519500732422,271857200
2020-03-20 00:00:00-04:00,59.725089265820536,60.84865193316744,55.090706190239764,55.390323638916016,401693200
2020-03-23 00:00:00-04:00,55.1100377172106,55.21152015646839,51.372084613414366,54.21360397338867,336752800
2020-03-24 00:00:00-04:00,57.1106940064076,59.84831571056435,56.61294527600062,59.6525993347168,287531200
2020-03-25 00:00:00-04:00,60.587696143364745,62.399890444761496,59.02920978154729,59.32399368286133,303602000
2020-03-26 00:00:00-04:00,59.565620375975534,62.503788640032134,59.526959345508246,62.44580078125,252087200
2020-03-27 00:00:00-04:00,61.07094946417779,61.82482113234886,59.69368249851185,59.86040496826172,204216800
2020-03-30 00:00:00-04:00,60.585290832590246,61.74026255580425,60.26150926393229,61.56870651245117,167976400
2020-03-31 00:00:00-04:00,61.7595949233472,63.424393901395085,60.8897400197262,61.44306182861328,197002000
2020-04-01 00:00:00-04:00,59.56079010801558,60.09719995282628,57.78000823267317,58.21010208129883,176218400
2020-04-02 00:00:00-04:00,58.072368803656616,59.234588810411715,57.24117510511811,59.18143081665039,165934000
2020-04-03 00:00:00-04:00,58.66677342106095,59.3674871060243,57.741345715951596,58.33091354370117,129880000
2020-04-06 00:00:00-04:00,60.62393105385243,63.57418094682844,60.256662375458305,63.4195442199707,201820400
2020-04-07 00:00:00-04:00,65.43229047893388,65.64975968703479,62.58110782117214,62.68500518798828,202887200
2020-04-08 00:00:00-04:00,63.484794969799864,64.60352421399418,63.1199448269442,64.28941345214844,168895200
2020-04-09 00:00:00-04:00,64.9248861243381,65.25591244712727,63.95838246710248,64.75332641601562,161834800
2020-04-13 00:00:00-04:00,64.83064420547504,66.13301133720609,64.23140932290158,66.02427673339844,131022800
2020-04-14 00:00:00-04:00,67.65526649113433,69.64868059310524,67.18409293567838,69.35872650146484,194994800
2020-04-15 00:00:00-04:00,68.23515430833677,69.18474234820361,67.80747910974512,68.72565460205078,131154400
2020-04-16 00:00:00-04:00,69.43845862105105,69.63659364674618,68.22308052874929,69.27173614501953,157125200
2020-04-17 00:00:00-04:00,68.78849422470407,69.3345712466482,66.8965588537916,68.33181762695312,215250000
2020-04-20 00:00:00-04:00,67.15992291899424,68.06118282102301,66.89413295001411,66.91345977783203,130015200
2020-04-21 00:00:00-04:00,66.75640021366904,66.99077762058634,64.1347578473476,64.84513854980469,180991600
2020-04-22 00:00:00-04:00,66.11125999851906,67.14783719048366,65.77057396314187,66.7129135131836,116862400
2020-04-23 00:00:00-04:00,66.65734876053877,68.07811050746528,66.41572281375096,66.45438385009766,124814400
2020-04-24 00:00:00-04:00,66.9787077583751,68.3825537591584,66.93037962499518,68.37288665771484,126161200
2020-04-27 00:00:00-04:00,68.09018514896542,68.7522452213369,67.64318307081028,68.42121887207031,117087600
2020-04-28 00:00:00-04:00,68.88270980207805,69.06392923095741,67.22032976851494,67.31214141845703,112004800
2020-04-29 00:00:00-04:00,68.79813268535943,69.99176500480674,68.59516785102663,69.52301025390625,137280800
2020-04-30 00:00:00-04:00,70.06183497622997,71.16606696831562,69.67282086621682,70.98967742919922,183064000
2020-05-01 00:00:00-04:00,69.1654300495363,72.24616099497416,69.06878114170213,69.84681701660156,240616800
2020-05-04 00:00:00-04:00,69.8709599457229,70.96310628408554,69.18232470328076,70.83504486083984,133568000
2020-05-05 00:00:00-04:00,71.29414381435919,72.7294023781066,71.14916678667844,71.89820861816406,147751200
2020-05-06 00:00:00-04:00,72.59892736503848,73.27064717863384,72.21474300795924,72.64000701904297,142333600
2020-05-07 00:00:00-04:00,73.26581377672255,73.73698728324429,72.96378136839786,73.3914566040039,115215200
2020-05-08 00:00:00-04:00,74.05046319414457,75.19159993074032,73.72338371341871,75.13829803466797,133838400
2020-05-11 00:00:00-04:00,74.64646215282984,76.81486350373997,74.4380975285037,76.32061767578125,145946400
2020-05-12 00:00:00-04:00,77.00385895047138,77.45450365262057,75.32728527754581,75.44842529296875,162301200
2020-05-13 00:00:00-04:00,75.6276896528906,76.54835795686193,73.46170617265714,74.53742980957031,200622400
2020-05-14 00:00:00-04:00,73.77668558751988,75.05592369907653,73.05468852162736,74.99535369873047,158929200
2020-05-15 00:00:00-04:00,72.76880175811006,74.59801285788724,72.73487900802405,74.5519790649414,166348400
2020-05-18 00:00:00-04:00,75.87482634655969,76.68161544536761,75.18432690881329,76.30850219726562,135178400
2020-05-19 00:00:00-04:00,76.32547436249678,77.17102926581177,75.83607138413613,75.86756896972656,101729600
2020-05-20 00:00:00-04:00,76.72522208271401,77.41329633678234,76.68645639876391,77.3430404663086,111504800
2020-05-21 00:00:00-04:00,77.20493698671349,77.7452239875939,76.5289737926269,76.76641082763672,102688800
2020-05-22 00:00:00-04:00,76.50473859508931,77.34303256146072,76.40298515469343,77.26065826416016,81803200
2020-05-26 00:00:00-04:00,78.37756788987811,78.55685269616119,76.68160815192094,76.73733520507812,125522000
2020-05-27 00:00:00-04:00,76.59440888025136,77.21706291080646,75.85545038481993,77.07169342041016,112945200
2020-05-28 00:00:00-04:00,76.74704422339656,78.36305531429218,76.47084882755918,77.10562133789062,133560800
2020-05-29 00:00:00-04:00,77.34788086093664,77.80821132778638,76.67434283627068,77.0304946899414,153532400
2020-06-01 00:00:00-04:00,76.9844643152945,78.09895371175787,76.85363105469186,77.97781372070312,80791200
2020-06-02 00:00:00-04:00,77.71129433668344,78.36302799682535,77.27034305104888,78.33879852294922,87642800
2020-06-03 00:00:00-04:00,78.65861096933926,79.03172416978924,78.08682643155123,78.77005767822266,104491200
2020-06-04 00:00:00-04:00,78.59322678635277,78.89122650754646,77.71859198536116,78.09170532226562,87560400
2020-06-05 00:00:00-04:00,78.34123829521202,80.37638878570603,78.31216587865904,80.3158187866211,137250400
2020-06-08 00:00:00-04:00,80.01297082329648,80.82461031040765,79.30309219050388,80.79068756103516,95654400
2020-06-09 00:00:00-04:00,80.47086919688729,83.73437314923221,80.439371619184,83.34188079833984,147712400
2020-06-10 00:00:00-04:00,84.28920501230608,85.95366732051313,83.85067883247099,85.48606872558594,166651600
2020-06-11 00:00:00-04:00,84.63081897651477,85.05480894028344,81.28009011611704,81.38184356689453,201662400
2020-06-12 00:00:00-04:00,83.51875818704126,84.26497730063338,80.97481830000675,82.08445739746094,200146000
2020-06-15 00:00:00-04:00,80.73979728329574,83.75133543445982,80.57746645559173,83.09960174560547,138808800
2020-06-16 00:00:00-04:00,85.15172849785749,85.57330073439438,83.51876362996565,85.30194091796875,165428800
2020-06-17 00:00:00-04:00,86.04575148687181,86.10632149459083,85.062095153019,85.18323516845703,114406400
2020-06-18 00:00:00-04:00,85.13960882948713,85.63386205994001,84.60901508072114,85.2171401977539,96820400
2020-06-19 00:00:00-04:00,85.92219218783181,86.38736569840516,83.62294970746999,84.73017120361328,264476000
2020-06-22 00:00:00-04:00,85.12264593038505,87.08995815364833,85.07661214341427,86.94701385498047,135445200
2020-06-23 00:00:00-04:00,88.18989613632456,90.22020316994305,87.77074918797572,88.80286407470703,212155600
2020-06-24 00:00:00-04:00,88.4321923624518,89.35043555341034,86.86221543627708,87.2353286743164,192623200
2020-06-25 00:00:00-04:00,87.39039728120305,88.43219830369976,86.63205971274161,88.3934326171875,137522400
2020-06-26 00:00:00-04:00,88.28926872428524,88.50974444409714,85.52969556777586,85.677490234375,205256800
2020-06-29 00:00:00-04:00,85.5854132789762,87.74655421504602,85.10812136493809,87.65206146240234,130646000
2020-06-30 00:00:00-04:00,87.24017383067029,88.66963165860406,87.22079468512266,88.38373565673828,140223200
2020-07-01 00:00:00-04:00,88.46128846235408,89.00399339477583,88.16813167944413,88.21658325195312,110737200
2020-07-02 00:00:00-04:00,89.12271564409322,89.75748817622227,88.10271872934692,88.21658325195312,114041600
2020-07-06 00:00:00-04:00,89.64358330482388,91.04396114826625,89.61208572768216,90.57636260986328,118655600
2020-07-07 00:00:00-04:00,90.95434344364946,91.73206023970783,90.18389475245895,90.29534149169922,112424400
2020-07-08 00:00:00-04:00,91.27172253001288,92.42982064230873,91.18449788463136,92.39832305908203,117092000
2020-07-09 00:00:00-04:00,93.28989244541889,93.34319433054527,91.74899550161554,92.79564666748047,125642800
2020-07-10 00:00:00-04:00,92.39105063414506,93.01613714978424,91.78050772022172,92.9579849243164,90257200
2020-07-13 00:00:00-04:00,94.26144459491981,96.8683794397454,92.31593673037001,92.52914428710938,191649200
2020-07-14 00:00:00-04:00,91.91133403395911,94.25175963929699,90.97856198164641,94.06036376953125,170989200
2020-07-15 00:00:00-04:00,95.9331964647362,96.18274459430761,93.51039621887803,94.70726013183594,153198000
2020-07-16 00:00:00-04:00,93.58064343111674,94.39712579079603,92.94344589283693,93.54187774658203,110577600
2020-07-17 00:00:00-04:00,93.99252033438566,94.14757567538506,92.88044872986721,93.35289764404297,92186800
2020-07-20 00:00:00-04:00,93.44013312925429,95.45832232514117,93.09609226760277,95.32022094726562,90318000
2020-07-21 00:00:00-04:00,96.11004463336359,96.18515083470295,93.75508296201137,94.00463104248047,103433200
2020-07-22 00:00:00-04:00,93.70663875417605,94.94953641432485,93.6194214977863,94.26873016357422,89001600
2020-07-23 00:00:00-04:00,94.00221048521436,94.0797418561393,89.16872914510222,89.97794342041016,197004400
2020-07-24 00:00:00-04:00,88.17780532258647,90.09908386887433,86.39219558540321,89.75504302978516,185438800
2020-07-27 00:00:00-04:00,90.81623268150157,91.97433076494785,90.59333922603253,91.88226318359375,121214000
2020-07-28 00:00:00-04:00,91.45344592380489,91.63031301270213,90.36802869554506,90.37287902832031,103625600
2020-07-29 00:00:00-04:00,90.85499791564365,92.28929873601002,90.81865739523712,92.10516357421875,90329200
2020-07-30 00:00:00-04:00,91.27897773393107,93.32382125064892,90.87194916313929,93.21964263916016,158130000
2020-07-31 00:00:00-04:00,99.7079111699714,103.12890351490226,97.7115189842411,102.97869110107422,374336800
2020-08-03 00:00:00-04:00,104.85878784183842,108.19013805785316,104.56078815454649,105.57351684570312,308151200
2020-08-04 00:00:00-04:00,105.76246122490508,107.36877839967022,105.04046434663174,106.27851867675781,173071600
2020-08-05 00:00:00-04:00,105.99992773294753,106.98358396526419,105.53474686841106,106.66377258300781,121776800
2020-08-06 00:00:00-04:00,106.99569046941184,110.87943850296628,106.40695185464003,110.38518524169922,202428800
2020-08-07 00:00:00-04:00,109.90702677912203,110.36333556331454,107.07937744727452,107.87548828125,198045600
2020-08-10 00:00:00-04:00,109.31965534861051,110.46042737696229,106.79540187658976,109.44344329833984,212403600
2020-08-11 00:00:00-04:00,108.7080157903305,109.20558233257063,105.9289051039155,106.18861389160156,187902400
2020-08-12 00:00:00-04:00,107.27841885849969,109.97500693123462,107.0842483400898,109.71772766113281,165598000
2020-08-13 00:00:00-04:00,111.096349513322,112.66187605488997,110.60848630688241,111.65945434570312,210082000
2020-08-14 00:00:00-04:00,111.48469489954057,111.64974056440289,109.75169319709691,111.5599365234375,165565200
2020-08-17 00:00:00-04:00,112.68128278727484,112.70555595050736,110.64246299694389,111.26866912841797,119561600
2020-08-18 00:00:00-04:00,111.02109807418744,112.62060097941455,110.68614768785797,112.19584655761719,105633600
2020-08-19 00:00:00-04:00,112.60362178027331,113.74924556112234,112.24197605902953,112.33663177490234,145538000
2020-08-20 00:00:00-04:00,112.37788158405773,114.94340001045877,112.36088962986535,114.8293228149414,126907200
2020-08-21 00:00:00-04:00,115.78804760558032,121.22976157375017,115.77591472831364,120.74675750732422,338054800
2020-08-24 00:00:00-04:00,124.94819288976294,125.03315266970756,120.32686973134855,122.19093322753906,345937600
2020-08-25 00:00:00-04:00,121.06473415847236,121.53317587987507,119.46765321039159,121.18851470947266,211495600
2020-08-26 00:00:00-04:00,122.50404983764719,123.29287960664668,121.43851930194522,122.8365707397461,163022400
2020-08-27 00:00:00-04:00,123.43850018201364,123.77102105443406,120.22492431150832,121.36812591552734,155552400
2020-08-28 00:00:00-04:00,122.34140581995463,122.75887903183632,120.9482136928383,121.17151641845703,187630000
2020-08-31 00:00:00-04:00,123.86325036863211,127.18361471555613,122.32927827603109,125.28070831298828,225702700
2020-09-01 00:00:00-04:00,128.8923509024096,130.87292869764627,126.72732074484928,130.27098083496094,151948100
2020-09-02 00:00:00-04:00,133.5816315551226,133.96026921891615,123.30015014927834,127.57196044921875,200119000
2020-09-03 00:00:00-04:00,123.2127566068483,125.08652314181086,116.98949446613267,117.3584213256836,257599600
2020-09-04 00:00:00-04:00,116.57201739853643,120.09626245606614,107.65945674214083,117.43608856201172,332607200
2020-09-08 00:00:00-04:00,110.63031858211357,115.52349034053138,109.3973204514996,109.53324127197266,231366600
2020-09-09 00:00:00-04:00,113.8439033465614,115.66913123084257,111.90216871799983,113.90215301513672,176940500
2020-09-10 00:00:00-04:00,116.85359229498353,116.98951312845449,109.22257449751976,110.18373107910156,182274400
2020-09-11 00:00:00-04:00,111.23224987919093,111.87302575822105,106.7953872680664,108.73712158203125,180860300
2020-09-14 00:00:00-04:00,111.377905426981,112.55265405113641,109.51384186173257,111.99925994873047,140150100
2020-09-15 00:00:00-04:00,114.88273194668369,115.36816560750079,110.30023700342959,112.17401123046875,184642000
2020-09-16 00:00:00-04:00,111.8730523722857,112.62061700186764,108.77598303445264,108.86335754394531,154679000
2020-09-17 00:00:00-04:00,106.52357050283204,108.93131746592069,105.5429923714999,107.12550354003906,178011000
